customer_id,year,Sumber,Satellite,primary_500m,same_sat_2km,any_sat_500m,same_sat_wide_time_500m
2019:1309,2019,LAPAN,Terra,False,True,False,False
2019:1311,2019,LAPAN,Terra,False,True,False,False
2019:1327,2019,LAPAN,SNPP,False,False,True,False
2019:1328,2019,LAPAN,SNPP,False,True,True,False
2019:1341,2019,LAPAN,SNPP,False,True,False,False
2019:1355,2019,LAPAN,SNPP,False,True,True,False
2019:1359,2019,LAPAN,SNPP,False,False,True,False
2019:1361,2019,LAPAN,SNPP,False,False,True,False
2019:1372,2019,LAPAN,SNPP,False,False,True,False
2019:1382,2019,LAPAN,Aqua,False,False,False,False
2019:1388,2019,LAPAN,SNPP,False,True,True,False
2019:1392,2019,LAPAN,SNPP,False,False,False,False
2019:1400,2019,LAPAN,SNPP,False,False,True,False
2019:1407,2019,LAPAN,SNPP,False,True,False,False
2019:1418,2019,LAPAN,Aqua,False,False,True,False
2019:1422,2019,LAPAN,SNPP,False,True,True,False
2019:1439,2019,LAPAN,Aqua,False,True,True,False
2019:1445,2019,LAPAN,SNPP,False,False,True,False
2019:1451,2019,LAPAN,SNPP,False,False,True,False
2019:1453,2019,ASMC,NOAA20,False,False,False,False
2019:1454,2019,ASMC,NOAA20,False,False,False,False
2019:1455,2019,ASMC,NOAA20,False,False,False,False
2019:1456,2019,ASMC,NOAA20,False,False,False,False
2019:1457,2019,ASMC,NOAA20,False,False,False,False
2019:1458,2019,ASMC,NOAA20,False,False,False,False
2019:1459,2019,ASMC,NOAA20,False,False,False,False
2019:1460,2019,ASMC,NOAA20,False,False,False,False
2019:1461,2019,ASMC,NOAA20,False,False,False,False
2019:1462,2019,ASMC,NOAA20,False,False,False,False
2019:1463,2019,ASMC,NOAA20,False,False,False,False
2019:1464,2019,ASMC,NOAA20,False,False,False,False
2019:1465,2019,ASMC,NOAA20,False,False,False,False
2019:1466,2019,ASMC,NOAA20,False,False,False,False
2019:1467,2019,ASMC,NOAA20,False,False,False,False
2019:1468,2019,ASMC,NOAA20,False,False,False,False
2019:1469,2019,ASMC,NOAA20,False,False,False,False
2019:1478,2019,LAPAN,Terra,False,True,False,False
2019:1497,2019,LAPAN,SNPP,False,False,True,False
2019:1498,2019,LAPAN,SNPP,False,False,False,False
2019:1499,2019,LAPAN,SNPP,False,False,True,False
2019:1500,2019,LAPAN,SNPP,False,False,True,False
2019:1501,2019,LAPAN,SNPP,False,False,True,False
2019:1502,2019,LAPAN,SNPP,False,False,True,False
2019:1503,2019,LAPAN,SNPP,False,False,True,False
2019:1504,2019,LAPAN,SNPP,False,False,True,False
2019:1505,2019,LAPAN,SNPP,False,False,True,False
2019:1506,2019,LAPAN,SNPP,False,False,True,False
2019:1507,2019,LAPAN,SNPP,False,False,True,False
2019:1508,2019,LAPAN,SNPP,False,False,True,False
2019:1564,2019,LAPAN,Aqua,False,False,True,False
2019:1565,2019,LAPAN,Aqua,False,False,True,False
2019:1566,2019,LAPAN,Aqua,False,False,True,False
2019:1567,2019,LAPAN,Aqua,False,False,True,False
2019:1568,2019,LAPAN,Aqua,False,False,False,False
2019:1569,2019,LAPAN,Aqua,False,False,True,False
2019:1570,2019,LAPAN,Aqua,False,False,True,False
2019:1571,2019,LAPAN,Aqua,False,False,True,False
2019:1572,2019,LAPAN,Aqua,False,False,True,False
2019:1573,2019,LAPAN,Aqua,False,False,True,False
2019:1574,2019,LAPAN,Aqua,False,False,True,False
2019:1575,2019,LAPAN,Aqua,False,False,True,False
2019:1576,2019,LAPAN,Aqua,False,False,True,False
2019:1577,2019,LAPAN,Aqua,False,False,False,False
2019:1578,2019,LAPAN,Aqua,False,False,True,False
2019:1579,2019,LAPAN,Aqua,False,False,False,False
2019:1580,2019,LAPAN,Aqua,False,False,True,False
2019:1581,2019,LAPAN,Aqua,False,False,True,False
2019:1582,2019,LAPAN,Aqua,False,False,True,False
2019:1583,2019,LAPAN,Aqua,False,False,True,False
2019:1584,2019,LAPAN,Aqua,False,False,True,False
2019:1585,2019,LAPAN,Aqua,False,False,True,False
2019:1586,2019,LAPAN,Aqua,False,False,True,False
2019:1587,2019,LAPAN,Aqua,False,False,True,False
2019:1588,2019,LAPAN,Aqua,False,False,True,False
2019:1589,2019,LAPAN,Aqua,False,False,True,False
2019:1590,2019,LAPAN,Aqua,False,False,True,False
2019:1591,2019,LAPAN,Aqua,False,False,False,False
2019:1592,2019,LAPAN,Aqua,False,False,True,False
2019:1593,2019,LAPAN,Aqua,False,False,True,False
2019:1594,2019,LAPAN,Aqua,False,False,True,False
2019:1595,2019,LAPAN,Aqua,False,False,True,False
2019:1596,2019,LAPAN,Aqua,False,False,True,False
2019:1597,2019,LAPAN,Aqua,False,False,True,False
2019:1598,2019,LAPAN,Aqua,False,False,True,False
2019:1599,2019,LAPAN,Aqua,False,False,True,False
2019:1600,2019,LAPAN,Aqua,False,False,True,False
2019:1601,2019,LAPAN,Aqua,False,False,True,False
2019:1602,2019,LAPAN,Aqua,False,False,False,False
2019:1603,2019,LAPAN,Aqua,False,False,True,False
2019:1604,2019,LAPAN,Aqua,False,False,False,False
2019:1605,2019,LAPAN,Aqua,False,False,False,False
2019:1606,2019,LAPAN,Aqua,False,True,False,False
2019:1609,2019,LAPAN,Aqua,False,False,False,False
2019:1610,2019,LAPAN,Aqua,False,False,False,False
2019:1611,2019,LAPAN,Aqua,False,True,False,False
2019:1619,2019,ASMC,NOAA20,False,False,False,False
2019:1620,2019,ASMC,NOAA20,False,False,False,False
2019:1621,2019,ASMC,NOAA20,False,False,False,False
2019:1622,2019,ASMC,NOAA20,False,False,False,False
2019:1623,2019,ASMC,NOAA20,False,False,False,False
2019:1624,2019,ASMC,NOAA20,False,False,False,False
2019:1625,2019,ASMC,NOAA20,False,False,False,False
2019:1626,2019,ASMC,NOAA20,False,False,False,False
2019:1627,2019,ASMC,NOAA20,False,False,False,False
2019:1628,2019,ASMC,NOAA20,False,False,False,False
2019:1629,2019,ASMC,NOAA20,False,False,False,False
2019:1630,2019,ASMC,NOAA20,False,False,False,False
2019:1631,2019,ASMC,NOAA20,False,False,False,False
2019:1632,2019,ASMC,NOAA20,False,False,False,False
2019:1633,2019,ASMC,NOAA20,False,False,False,False
2019:1634,2019,ASMC,NOAA20,False,False,False,False
2019:1635,2019,LAPAN,Terra,False,False,False,True
2019:1636,2019,LAPAN,Terra,False,False,False,True
2019:1637,2019,LAPAN,Terra,False,False,False,True
2019:1638,2019,LAPAN,Terra,False,False,False,True
2019:1639,2019,LAPAN,Terra,False,False,False,True
2019:1640,2019,LAPAN,Terra,False,False,False,True
2019:1641,2019,LAPAN,Terra,False,False,False,True
2019:1642,2019,LAPAN,Terra,False,False,False,True
2019:1643,2019,LAPAN,Terra,False,False,False,True
2019:1644,2019,LAPAN,Terra,False,False,False,True
2019:1645,2019,LAPAN,SNPP,False,False,True,False
2019:1646,2019,LAPAN,SNPP,False,False,True,False
2019:1647,2019,LAPAN,SNPP,False,False,True,False
2019:1648,2019,LAPAN,SNPP,False,False,True,False
2019:1649,2019,LAPAN,SNPP,False,False,True,False
2019:1650,2019,LAPAN,SNPP,False,False,True,False
2019:1677,2019,LAPAN,Terra,False,True,False,False
2019:1682,2019,LAPAN,Terra,False,False,False,False
2019:1686,2019,LAPAN,Terra,False,True,False,False
2019:1689,2019,LAPAN,Terra,False,True,False,False
2019:1691,2019,LAPAN,Terra,False,True,False,False
2019:1692,2019,LAPAN,Terra,False,False,False,False
2019:1695,2019,LAPAN,Terra,False,True,False,False
2019:1696,2019,LAPAN,Terra,False,True,False,False
2019:1697,2019,LAPAN,Terra,False,True,False,False
2019:1699,2019,LAPAN,Terra,False,True,False,False
2019:1703,2019,LAPAN,SNPP,False,False,True,False
2019:1706,2019,LAPAN,SNPP,False,False,False,False
2019:1707,2019,LAPAN,SNPP,False,False,True,False
2019:1711,2019,LAPAN,SNPP,False,False,True,False
2019:1712,2019,LAPAN,SNPP,False,False,True,False
2019:1713,2019,LAPAN,SNPP,False,False,True,False
2019:1714,2019,LAPAN,SNPP,False,False,True,False
2019:1715,2019,LAPAN,SNPP,False,False,True,False
2019:1716,2019,LAPAN,SNPP,False,False,False,False
2019:1717,2019,LAPAN,SNPP,False,False,True,False
2019:1718,2019,LAPAN,SNPP,False,False,True,False
2019:1719,2019,LAPAN,SNPP,False,False,False,False
2019:1720,2019,LAPAN,SNPP,False,False,False,False
2019:1723,2019,LAPAN,SNPP,False,False,True,False
2019:1724,2019,LAPAN,SNPP,False,False,False,False
2019:1725,2019,LAPAN,SNPP,False,False,False,False
2019:1726,2019,LAPAN,Aqua,False,False,False,False
2019:1727,2019,LAPAN,SNPP,False,False,True,False
2019:1729,2019,LAPAN,SNPP,False,False,False,False
2019:1730,2019,LAPAN,Aqua,False,True,False,False
2019:1732,2019,LAPAN,SNPP,False,False,False,False
2019:1733,2019,LAPAN,SNPP,False,False,False,False
2019:1734,2019,LAPAN,SNPP,False,False,True,False
2019:1735,2019,LAPAN,SNPP,False,False,True,False
2019:1737,2019,LAPAN,SNPP,False,False,True,False
2019:1738,2019,LAPAN,SNPP,False,False,True,False
2019:1741,2019,LAPAN,SNPP,False,False,False,False
2019:1744,2019,LAPAN,SNPP,False,False,False,False
2019:1748,2019,LAPAN,SNPP,False,False,True,False
2019:1749,2019,LAPAN,SNPP,False,False,False,False
2019:1750,2019,LAPAN,SNPP,False,False,True,False
2019:1751,2019,LAPAN,SNPP,False,False,True,False
2019:1753,2019,LAPAN,SNPP,False,False,True,False
2019:1755,2019,LAPAN,SNPP,False,False,True,False
2019:1759,2019,LAPAN,SNPP,False,False,False,False
2019:1761,2019,LAPAN,SNPP,False,False,False,False
2019:1764,2019,LAPAN,SNPP,False,False,True,False
2019:1765,2019,LAPAN,SNPP,False,False,True,False
2019:1766,2019,LAPAN,SNPP,False,False,True,False
2019:1767,2019,LAPAN,SNPP,False,False,False,False
2019:1770,2019,LAPAN,SNPP,False,False,False,False
2019:1771,2019,LAPAN,SNPP,False,False,False,False
2019:1772,2019,LAPAN,SNPP,False,False,True,False
2019:1773,2019,LAPAN,SNPP,False,False,True,False
2019:1774,2019,LAPAN,SNPP,False,False,True,False
2019:1775,2019,LAPAN,SNPP,False,False,False,False
2019:1776,2019,LAPAN,SNPP,False,False,False,False
2019:1778,2019,LAPAN,SNPP,False,False,False,False
2019:1779,2019,LAPAN,SNPP,False,False,False,False
2019:1780,2019,LAPAN,SNPP,False,False,True,False
2019:1781,2019,LAPAN,SNPP,False,False,True,False
2019:1782,2019,ASMC,NOAA20,False,False,False,False
2019:1783,2019,ASMC,NOAA20,False,False,False,False
2019:1784,2019,ASMC,NOAA20,False,False,False,False
2019:1785,2019,ASMC,NOAA20,False,False,False,False
2019:1786,2019,ASMC,NOAA20,False,False,False,False
2019:1787,2019,ASMC,NOAA20,False,False,False,False
2019:1788,2019,ASMC,NOAA20,False,False,False,False
2019:1789,2019,ASMC,NOAA20,False,False,False,False
2019:1790,2019,ASMC,NOAA20,False,False,False,False
2019:1791,2019,ASMC,NOAA20,False,False,False,False
2019:1792,2019,ASMC,NOAA20,False,False,False,False
2019:1793,2019,ASMC,NOAA20,False,False,False,False
2019:1794,2019,ASMC,NOAA20,False,False,False,False
2019:1795,2019,ASMC,NOAA20,False,False,False,False
2019:1796,2019,ASMC,NOAA20,False,False,False,False
2019:1915,2019,LAPAN,SNPP,False,True,False,False
2019:1932,2019,LAPAN,Terra,False,True,False,False
2019:1940,2019,LAPAN,Terra,False,True,False,False
2019:1943,2019,LAPAN,Aqua,False,False,True,False
2019:1944,2019,LAPAN,Aqua,False,False,True,False
2019:1945,2019,LAPAN,Aqua,False,False,True,False
2019:1946,2019,LAPAN,Aqua,False,False,True,False
2019:1947,2019,LAPAN,Aqua,False,False,True,False
2019:1948,2019,LAPAN,Aqua,False,False,True,False
2019:1949,2019,LAPAN,Aqua,False,False,True,False
2019:1950,2019,LAPAN,Aqua,False,False,True,False
2019:1951,2019,LAPAN,Aqua,False,False,True,False
2019:1952,2019,LAPAN,Aqua,False,False,True,False
2019:1953,2019,LAPAN,Aqua,False,False,True,False
2019:1954,2019,LAPAN,Aqua,False,False,True,False
2019:1955,2019,LAPAN,Aqua,False,False,True,False
2019:1956,2019,LAPAN,Aqua,False,False,True,False
2019:1957,2019,LAPAN,Aqua,False,False,True,False
2019:1958,2019,LAPAN,Aqua,False,False,True,False
2019:1959,2019,LAPAN,Aqua,False,False,True,False
2019:1960,2019,LAPAN,Aqua,False,False,True,False
2019:1961,2019,LAPAN,Aqua,False,False,True,False
2019:1962,2019,LAPAN,Aqua,False,False,True,False
2019:1963,2019,LAPAN,Aqua,False,False,True,False
2019:1964,2019,LAPAN,Aqua,False,False,True,False
2019:1965,2019,LAPAN,Aqua,False,False,True,False
2019:1966,2019,LAPAN,Aqua,False,False,True,False
2019:1967,2019,LAPAN,Aqua,False,False,True,False
2019:1968,2019,LAPAN,Aqua,False,False,True,False
2019:1969,2019,LAPAN,Aqua,False,False,True,False
2019:1970,2019,LAPAN,Aqua,False,False,True,False
2019:1971,2019,LAPAN,Aqua,False,False,True,False
2019:1972,2019,LAPAN,Aqua,False,False,True,False
2019:1973,2019,LAPAN,Aqua,False,False,True,False
2019:1974,2019,LAPAN,Aqua,False,False,True,False
2019:1975,2019,LAPAN,Aqua,False,False,False,False
2019:1976,2019,LAPAN,Aqua,False,False,True,False
2019:1977,2019,LAPAN,Aqua,False,False,True,False
2019:1978,2019,LAPAN,Aqua,False,False,True,False
2019:1979,2019,LAPAN,Aqua,False,False,False,False
2019:1980,2019,LAPAN,Aqua,False,False,False,False
2019:1981,2019,LAPAN,Aqua,False,False,True,False
2019:1982,2019,LAPAN,Aqua,False,False,True,False
2019:1983,2019,LAPAN,Aqua,False,False,True,False
2019:1984,2019,LAPAN,Aqua,False,False,True,False
2019:1985,2019,LAPAN,Aqua,False,False,True,False
2019:1986,2019,LAPAN,Aqua,False,False,True,False
2019:1987,2019,LAPAN,Aqua,False,False,True,False
2019:1988,2019,LAPAN,Aqua,False,False,True,False
2019:1989,2019,LAPAN,Aqua,False,False,True,False
2019:1990,2019,LAPAN,Aqua,False,False,True,False
2019:1991,2019,LAPAN,Aqua,False,False,True,False
2019:1992,2019,LAPAN,Aqua,False,False,True,False
2019:1993,2019,LAPAN,Aqua,False,False,True,False
2019:1994,2019,LAPAN,Aqua,False,False,True,False
2019:1995,2019,LAPAN,Aqua,False,False,True,False
2019:1996,2019,LAPAN,Aqua,False,False,True,False
2019:1997,2019,LAPAN,Aqua,False,False,True,False
2019:1998,2019,LAPAN,Aqua,False,False,True,False
2019:1999,2019,LAPAN,Aqua,False,False,True,False
2019:2000,2019,LAPAN,Aqua,False,False,True,False
2019:2001,2019,LAPAN,Aqua,False,False,True,False
2019:2002,2019,LAPAN,Aqua,False,False,True,False
2019:2003,2019,LAPAN,Aqua,False,False,False,True
2019:2005,2019,LAPAN,Aqua,False,False,False,True
2019:2008,2019,LAPAN,Aqua,False,False,False,True
2019:2011,2019,LAPAN,SNPP,False,True,False,False
2019:2012,2019,LAPAN,Aqua,False,False,False,False
2019:2013,2019,LAPAN,Aqua,False,False,False,False
2019:2014,2019,LAPAN,Aqua,False,False,True,False
2019:2015,2019,LAPAN,Aqua,False,False,True,False
2019:2016,2019,LAPAN,Aqua,False,False,False,False
2019:2017,2019,LAPAN,Aqua,False,False,True,False
2019:2019,2019,LAPAN,Aqua,False,False,False,False
2019:2020,2019,LAPAN,Aqua,False,False,False,True
2019:2022,2019,LAPAN,SNPP,False,True,False,False
2019:2024,2019,LAPAN,Aqua,False,False,False,True
2019:2025,2019,LAPAN,Aqua,False,False,False,False
2019:2026,2019,LAPAN,Aqua,False,False,False,True
2019:2027,2019,LAPAN,Aqua,False,False,False,True
2019:2030,2019,LAPAN,Aqua,False,False,False,True
2019:2031,2019,LAPAN,Aqua,False,False,True,True
2019:2032,2019,LAPAN,Aqua,False,False,True,True
2019:2033,2019,LAPAN,Aqua,False,False,True,True
2019:2034,2019,LAPAN,Aqua,False,False,True,False
2019:2035,2019,LAPAN,Aqua,False,False,True,True
2019:2037,2019,LAPAN,Aqua,False,False,False,False
2019:2038,2019,LAPAN,Aqua,False,False,False,False
2019:2039,2019,LAPAN,Aqua,False,False,True,False
2019:2040,2019,LAPAN,Aqua,False,False,False,False
2019:2041,2019,LAPAN,Aqua,False,False,True,True
2019:2042,2019,LAPAN,Aqua,False,False,True,False
2019:2045,2019,LAPAN,Aqua,False,False,False,False
2019:2046,2019,LAPAN,Aqua,False,False,False,False
2019:2051,2019,LAPAN,Aqua,False,False,True,True
2019:2052,2019,LAPAN,Aqua,False,False,False,True
2019:2055,2019,LAPAN,Aqua,False,False,True,True
2019:2056,2019,LAPAN,Aqua,False,False,True,False
2019:2059,2019,LAPAN,Aqua,False,False,True,False
2019:2060,2019,LAPAN,Aqua,False,False,False,False
2019:2061,2019,LAPAN,Aqua,False,False,False,False
2019:2062,2019,LAPAN,Aqua,False,False,False,False
2019:2063,2019,LAPAN,SNPP,False,True,False,False
2019:2064,2019,LAPAN,Aqua,False,False,True,False
2019:2065,2019,LAPAN,Aqua,False,False,True,False
2019:2066,2019,LAPAN,Aqua,False,False,True,False
2019:2067,2019,LAPAN,Aqua,False,False,True,False
2019:2068,2019,LAPAN,Aqua,False,False,True,False
2019:2069,2019,LAPAN,Aqua,False,False,True,False
2019:2070,2019,LAPAN,Aqua,False,False,True,False
2019:2074,2019,LAPAN,Aqua,False,False,False,False
2019:2075,2019,LAPAN,Aqua,False,False,False,False
2019:2076,2019,LAPAN,Aqua,False,False,True,False
2019:2078,2019,LAPAN,Aqua,False,False,False,False
2019:2079,2019,LAPAN,Aqua,False,False,False,False
2019:2080,2019,LAPAN,Aqua,False,False,True,False
2019:2081,2019,LAPAN,Aqua,False,False,False,True
2019:2083,2019,LAPAN,Aqua,False,False,True,False
2019:2085,2019,LAPAN,Aqua,False,False,False,True
2019:2086,2019,LAPAN,Aqua,False,False,True,True
2019:2087,2019,LAPAN,Aqua,False,False,True,False
2019:2089,2019,LAPAN,Aqua,False,False,True,False
2019:2090,2019,LAPAN,Aqua,False,False,True,False
2019:2092,2019,LAPAN,Aqua,False,False,True,True
2019:2093,2019,LAPAN,Aqua,False,False,True,True
2019:2096,2019,LAPAN,Aqua,False,False,False,True
2019:2097,2019,LAPAN,Aqua,False,False,True,True
2019:2098,2019,LAPAN,Aqua,False,False,True,False
2019:2101,2019,LAPAN,Aqua,False,False,False,False
2019:2102,2019,LAPAN,Aqua,False,False,True,False
2019:2103,2019,LAPAN,Aqua,False,False,False,True
2019:2104,2019,LAPAN,Aqua,False,False,True,False
2019:2107,2019,LAPAN,Aqua,False,False,True,False
2019:2108,2019,LAPAN,Aqua,False,False,True,True
2019:2109,2019,LAPAN,Aqua,False,False,False,True
2019:2110,2019,LAPAN,Aqua,False,False,True,False
2019:2111,2019,LAPAN,Aqua,False,False,False,True
2019:2112,2019,LAPAN,Aqua,False,False,False,False
2019:2113,2019,LAPAN,Aqua,False,False,True,False
2019:2114,2019,LAPAN,Aqua,False,False,False,False
2019:2115,2019,LAPAN,Aqua,False,False,False,False
2019:2116,2019,LAPAN,Aqua,False,False,True,True
2019:2117,2019,LAPAN,Aqua,False,False,False,True
2019:2118,2019,LAPAN,Aqua,False,False,True,True
2019:2121,2019,LAPAN,Aqua,False,False,True,True
2019:2122,2019,LAPAN,Aqua,False,False,True,True
2019:2124,2019,LAPAN,SNPP,False,True,False,False
2019:2126,2019,LAPAN,Aqua,False,False,True,False
2019:2127,2019,LAPAN,Aqua,False,False,True,False
2019:2128,2019,LAPAN,Aqua,False,False,True,False
2019:2129,2019,LAPAN,Aqua,False,False,False,False
2019:2131,2019,LAPAN,Aqua,False,False,True,False
2019:2133,2019,LAPAN,Aqua,False,False,False,False
2019:2136,2019,LAPAN,Aqua,False,False,True,True
2019:2139,2019,LAPAN,Aqua,False,False,False,False
2019:2141,2019,LAPAN,Aqua,False,False,False,True
2019:2143,2019,LAPAN,Aqua,False,False,True,False
2019:2145,2019,LAPAN,Aqua,False,False,False,False
2019:2146,2019,LAPAN,Aqua,False,False,True,False
2019:2148,2019,LAPAN,Aqua,False,False,False,False
2019:2149,2019,LAPAN,Aqua,False,False,False,False
2019:2150,2019,ASMC,NOAA20,False,False,False,False
2019:2151,2019,ASMC,NOAA20,False,False,False,False
2019:2152,2019,ASMC,NOAA20,False,False,False,False
2019:2153,2019,ASMC,NOAA20,False,False,False,False
2019:2154,2019,ASMC,NOAA20,False,False,False,False
2019:2155,2019,ASMC,NOAA20,False,False,False,False
2019:2156,2019,ASMC,NOAA20,False,False,False,False
2019:2157,2019,ASMC,NOAA20,False,False,False,False
2019:2158,2019,ASMC,NOAA20,False,False,False,False
2019:2159,2019,ASMC,NOAA20,False,False,False,False
2019:2160,2019,ASMC,NOAA20,False,False,False,False
2019:2161,2019,ASMC,NOAA20,False,False,False,False
2019:2162,2019,ASMC,NOAA20,False,False,False,False
2019:2163,2019,ASMC,NOAA20,False,False,False,False
2019:2184,2019,LAPAN,SNPP,False,False,True,True
2019:2185,2019,LAPAN,SNPP,False,False,True,True
2019:2186,2019,LAPAN,SNPP,False,False,True,True
2019:2187,2019,LAPAN,SNPP,False,False,True,True
2019:2188,2019,LAPAN,SNPP,False,False,True,True
2019:2189,2019,LAPAN,SNPP,False,False,True,True
2019:2190,2019,LAPAN,SNPP,False,False,True,True
2019:2191,2019,LAPAN,SNPP,False,False,True,True
2019:2192,2019,LAPAN,SNPP,False,False,True,True
2019:2193,2019,LAPAN,SNPP,False,False,True,True
2019:2194,2019,LAPAN,SNPP,False,False,True,True
2019:2195,2019,LAPAN,SNPP,False,False,True,False
2019:2196,2019,LAPAN,SNPP,False,False,True,True
2019:2197,2019,LAPAN,SNPP,False,False,True,True
2019:2198,2019,LAPAN,SNPP,False,False,True,True
2019:2199,2019,LAPAN,SNPP,False,False,True,True
2019:2200,2019,LAPAN,SNPP,False,False,True,True
2019:2201,2019,LAPAN,SNPP,False,False,True,True
2019:2202,2019,LAPAN,SNPP,False,False,True,True
2019:2203,2019,LAPAN,SNPP,False,False,True,True
2019:2204,2019,LAPAN,SNPP,False,False,True,True
2019:2205,2019,LAPAN,SNPP,False,False,True,True
2019:2206,2019,LAPAN,SNPP,False,False,True,False
2019:2207,2019,LAPAN,SNPP,False,False,True,True
2019:2208,2019,LAPAN,SNPP,False,False,True,True
2019:2209,2019,LAPAN,SNPP,False,False,True,True
2019:2210,2019,LAPAN,SNPP,False,False,True,True
2019:2211,2019,LAPAN,SNPP,False,False,True,True
2019:2212,2019,LAPAN,SNPP,False,False,True,True
